source,category,sub_category,product_name,product_link,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count
noon,Grocery,Tea,أكياس شاي أسود مغلف - 50 كيس- 100 جرام,https://www.noon.com/egypt-ar/enveloped-black-tea-bags-50-pcs-100-gram/ZE0C24C7DF5447C25634AZ/p/?o=ze0c24c7df5447c25634az-1,69.00,رويال,100 جرام,50,50,,4.6,12
noon,Grocery,Tea,امتنان شاى الجنكة 18 فتلة,https://www.noon.com/egypt-ar/imtenan-gingko-tea-18-teabag/Z874458F54060FF273A6EZ/p/?o=a2fe97098db3795b,80.00,امتنان,500 جرام,18,18,,5,2
noon,Grocery,Tea,شاي كرك بالهيل 20 جرام,https://www.noon.com/egypt-ar/karak-tea-with-cardamom-20-gram/Z586165E177B000685DC8Z/p/?o=d7f023e5d600041b,24.00,سينو,20 جرام,,,,4.0,1
noon,Grocery,Tea,شاي بالحليب بالقرفة سريع الذوبان 24 جرام,https://www.noon.com/egypt-ar/instant-tea-latte-with-cinnamon-24g/ZB935B3FCCCC2E23BC640Z/p/?o=a00245921b92295c,150.00,مذاق,24 جرام,12,12,,4,4
noon,Grocery,Tea,شاي عضوي بنكهة التفاح والقرفة عبوة من 20 قطعة,https://www.noon.com/egypt-ar/organic-apple-and-cinnamon-infusion-tea-pack-of-20/N43087826A/p/?o=c00e18932c1fb15c,264.00,تايلورز أوف هاروغيت,500 جرام,20,20,,4,5
noon,Grocery,Tea,شاي كيني اسود ناعم 100 جرام,https://www.noon.com/egypt-ar/black-dust-kenyan-tea-100-grams/ZA6966ADCFA1F5BD536DCZ/p/?o=za6966adcfa1f5bd536dcz-1,20.00,شاي سناء,100 جرام,100,100,,4.4,238
noon,Grocery,Tea,A Moment of Harmony Green Tea - 20 Tea Bags,https://www.noon.com/egypt-ar/a-moment-of-harmony-green-tea-20-tea-bags/Z3BE8C384687511FEDDDEZ/p/?o=z3be8c384687511fedddez-1,47.75,Lipton,200 جرام,20,20,,4.7,7
noon,Grocery,Tea,شاي بالحليب بالزنجبيل سريع الذوبان 12 جرام,https://www.noon.com/egypt-ar/instant-tea-latte-with-ginger-12g/ZAAEC41F8AA76334302F0Z/p/?o=dc2b5e9a03c666ef,127.50,مذاق,12 جرام,12,12,,4,4
noon,Grocery,Tea,شاي بوبا بالحليب 235 مل,https://www.noon.com/egypt-ar/milk-bubble-tea-235-ml/Z09AA4D4AE3C620175A7DZ/p/?o=de91d19bd824cb3a,80.00,واو,235 مل,100,100,,4,1
noon,Grocery,Tea,ليبتون فينكس نعناع 20 فتلة,https://www.noon.com/egypt-ar/fenix-mint-20-tea-bags/ZCF83E2E96A6E2640D9DFZ/p/?o=fe24619ef8c8e75d,54.50,ليبتون,500 جرام,20,20,,5,1
noon,Grocery,Tea,أكياس شاي الإفطار الإنجليزي فينيكس - عبوة من 20 كيسًا,https://www.noon.com/egypt-ar/english-breakfast-fenix-tea-bag-20-tea-bags/ZA545E3475FD48028BFCCZ/p/?o=za545e3475fd48028bfccz-1,47.75,ليبتون,500 جرام,20,20,,4,8
noon,Grocery,Tea,ديلما شاى سيلانى فاخر 50 كيش * 2 جرام,https://www.noon.com/egypt-ar/dilmah-premium-ceylon-tea-50-tea-bags-2-gm/Z91792CFA9A37E2CE94F6Z/p/?o=cfc61ff0697264ae,199.00,دلمه,2 جرام,50,50,,4.4,2
noon,Grocery,Tea,Guava Leaves Drink 20 Sachets,https://www.noon.com/egypt-ar/guava-leaves-drink-20-sachets/N51330258A/p/?o=bcb8319d01a71b1d,29.95,إيزيس,200 جرام,20,20,,4.8,13
noon,Grocery,Tea,اعشاب مهدئة بالبابونج وعشب الليمون من احمد تي - 20 كيس شاي,https://www.noon.com/egypt-ar/ahmad-tea-chamomile-lemongrass-herbal-tea-20-tea-bags/Z089E4F5491E9A478644FZ/p/?o=cbc91bc2f2e823cf,199.99,أحمد تي,200 جرام,20,20,,4,5
noon,Grocery,Tea,شاي أخضر من 25 ظرفا,https://www.noon.com/egypt-ar/green-tea-20-envelopes/N32420937A/p/?o=f6c16f6f23e21f3c,38.00,سيكم,500 جرام,25,25,,4.5,21
noon,Grocery,Tea,شاي كرك فوري من ربيع بالهيل، مزيج أصيل وغني، ظرف واحد,https://www.noon.com/egypt-ar/rabea-instant-karak-tea-with-cardamom-authentic-rich-blend-single-sachet/Z6D10ED1A220BF94DF7E0Z/p/?o=c3b96257ed12a72a,157.55,ربيع,250 جرام,1,1,,2.1,4
noon,Grocery,Tea,شاي الكركديه 12 كيس,https://www.noon.com/egypt-ar/hibiscus-12-sachets/N29762176A/p/?o=a600cac61d2013ba,19.25,إيزيس,350جرام,12,12,,4.4,32
noon,Grocery,Tea,شاي أسود 50 كيس شاي 100 جرام,https://www.noon.com/egypt-ar/black-tea-50-tea-bags-100g/N35187596A/p/?o=f2b06185afabadde,65.50,ليبتون,100 جرام,50,50,,4.6,395
noon,Grocery,Tea,شاي ريجيم بالخوخ 50 كيس,https://www.noon.com/egypt-ar/regime-tea-with-peach-50-tb/Z8AD96CF21F9475D26049Z/p/?o=z8ad96cf21f9475d26049z-1,80.00,رويال,100 جم,50,50,,4.6,10
noon,Grocery,Tea,شاي كرك بالزعفران من ربيع – عبوة قطعة واحدة,https://www.noon.com/egypt-ar/rabea-karak-tea-with-saffron-1-piece/ZC788BCC88F920BD8E623Z/p/?o=b5090f5a2a7a975a,137.00,ربيع,500 جرام,1,1,,4,6
noon,Grocery,Tea,شاي اسود بالمريميه 20 كيس,https://www.noon.com/egypt-ar/black-tea-sage-pack-of-20/ZB4F941F2E6806E7B7359Z/p/?o=zb4f941f2e6806e7b7359z-1,44.00,اعشاب رويال,500 جرام,20,20,,3.9,16
noon,Grocery,Tea,شاي كرك بالزعفران 20 جرام,https://www.noon.com/egypt-ar/karak-tea-with-saffron-20-gram/ZD4C798B07488F4EECD02Z/p/?o=a344f0201a3707cd,24.00,سينو,20 جرام,12,12,,4,
noon,Grocery,Tea,أحمد تي اعشاب ليمون وجنزبيل 20 فتله فويل,https://www.noon.com/egypt-ar/ahmad-tea-lemon-ginger-herbal-tea-20-tea-bags/Z4DDE28A78C0F80AEA214Z/p/?o=b3aafb12038dc4fe,251.00,أحمد تي,200 جرام,20,20,,5,1
noon,Grocery,Tea,شاي كرك سريع التحضير من تي بريك 8 أكياس,https://www.noon.com/egypt-ar/tea-break-instant-chai-karak-8-sticks/ZD036798E73D6F12D78FAZ/p/?o=f92ef79caeb56c6f,380.00,تى بريك,250 جرام,8,8,,5,2
noon,Grocery,Tea,شاى أعشاب الكافيين الأخضر 18 فلتر,https://www.noon.com/egypt-ar/green-caffeine-herbal-tea-18-filters/ZAB0CC3E1B99DA49B1026Z/p/?o=zab0cc3e1b99da49b1026z-1,63.00,امتنان,40جرام,12,12,,3.9,10
noon,Grocery,Tea,احمد تى شاى ناعم ايرل جراى 250 جرام,https://www.noon.com/egypt-ar/ahmed-tea-earl-grey-dust-fine-tea-250g/Z50C01DFE1FD8AAD0F7CEZ/p/?o=z50c01dfe1fd8aad0f7cez-1,322.00,احمدتي,250 جرام,20,20,,3.4,4
noon,Grocery,Tea,العروسة شاى ناعم 250 جرام *4 قطع ( ١ كيلوجرام ),https://www.noon.com/egypt-ar/al-arosa-dust-tea-250-gm-4pcs-1kg/Z76DEB9DEDB9EA97654AAZ/p/?o=z76deb9dedb9ea97654aaz-1,325.00,العروسة,250 جرام,4,4,,4.2,10
noon,Grocery,Tea,امتنان شاى أعشاب جنجر ايد 18 فلتر,https://www.noon.com/egypt-ar/imtenan-ginger-aid-tea-18-teabag/Z0DEBE82A983A4C5A2758Z/p/?o=b829535c583e032d,70.00,امتنان,200 جرام,12,12,,4,4
noon,Grocery,Tea,شاي ايرل جراي من احمد تي، 100 فتلة + 28 فتلة مجانا من احمد تي,https://www.noon.com/egypt-ar/ahmad-tea-earl-grey-tea-100-teabags-28-teabags-free/Z3F2427AC21FC26CAC432Z/p/?o=c848a40b1433d9de,349.95,أحمد تي,500 جرام,100,100,,5.0,1
noon,Grocery,Tea,فينور شاي أسود فاخر – 20 كيس شاي هرمي,https://www.noon.com/egypt-ar/vinur-premium-black-tea-20-pyramidal-tea-bags/Z07DD90524C4ABCE711AAZ/p/?o=z07dd90524c4abce711aaz-1,79.00,فينور,500 جرام,20,20,,5,1
noon,Grocery,Tea,Ahmed tea Green Tea Classic Blend 250g,https://www.noon.com/egypt-ar/ahmed-tea-green-tea-classic-blend-250g/ZA0BE4954112D6921FD86Z/p/?o=fcbb1d747560d44a,189.00,AhmedTea,250g,20,20,,3.6,7
noon,Grocery,Tea,شاي كرك كلاسيك 20 جرام,https://www.noon.com/egypt-ar/classic-karak-tea-20-gram/ZB67D48CB18ADE21121FEZ/p/?o=a43f344239ad01ee,24.00,سينو,20 جرام,12,12,,4,
noon,Grocery,Tea,Green Tea With Lemon 40 grams - 20 Filter,https://www.noon.com/egypt-ar/green-tea-with-lemon-40-grams-20-filter/Z8B3CF3090BC76A2CE7E1Z/p/?o=z8b3cf3090bc76a2ce7e1z-1,164.25,BRODIES,40 g,20,20,,3,
noon,Grocery,Tea,شاي أخضر مغربي بالنعناع والهيل 40جرام عبوة من 25 قطعة,https://www.noon.com/egypt-ar/green-moroccan-mint-tea-with-cardamom-40grams-pack-of-25/N12280628A/p/?o=db4574e58ab1ed5e,317.75,تويننجز,40جرام,25,25,,4.2,11
noon,Grocery,Tea,شاي أخضر نعناع من احمد تي 100 جرام,https://www.noon.com/egypt-ar/ahmed-tea-mint-green-tea-100-gm/ZE50680077DE46B956EC8Z/p/?o=acfba03e55735d6b,199.95,أحمد تي,100 جرام,12,12,,5,1
noon,Grocery,Tea,شاي كرك أسود سريع التحضير، 10 أكياس، 20 غرام,https://www.noon.com/egypt-ar/instant-karak-black-tea-10-sachets-20g/Z472EC5CE8E734B711369Z/p/?o=deb491a38484732d,165.25,شاي ابو علي,20 غرام,10,10,,5.0,1
noon,Grocery,Tea,شاي ريجيم بالنعناع 25 كيس,https://www.noon.com/egypt-ar/regime-with-mint-pack-of-25/ZC645BE9CF7AE4E7A5469Z/p/?o=zc645be9cf7ae4e7a5469z-1,35.00,اعشاب رويال,500 جرام,25,25,,3.5,14
noon,Grocery,Tea,شاى أعشاب الاخناسيا بالشاي الأخضر 18 فلتر,https://www.noon.com/egypt-ar/echinacea-green-tea-18-filters/Z444902E54307F18A8C1EZ/p/?o=z444902e54307f18a8c1ez-1,43.50,امتنان,200 جرام,18,18,,3.9,13
noon,Grocery,Tea,شاي أحمد تي أسود بنكهة الخوخ والباشن فروت مع قطع فاكهة، 20 كيس شاي,https://www.noon.com/egypt-ar/ahmad-tea-fruit-peach-and-passion-fruit-flavor-20-bags/Z7AA39D1A2BD57E77D670Z/p/?o=cb4d45357122344f,199.95,أحمد تي,500 جرام,20,20,,4.7,4
noon,Grocery,Tea,شاي «الافطار» من احمد تي عدد 50 فتلة,https://www.noon.com/egypt-ar/ahmad-tea-english-breakfast-tea-50-teabags/ZFC61173508E48A550141Z/p/?o=fd7c7cada391121f,251.00,أحمد تي,500 جرام,50,50,,5,2
noon,Grocery,Tea,شاي اسود بالهيل 20 كيس,https://www.noon.com/egypt-ar/black-tea-cardamon-pack-of-20/Z5785FC3904AEFD0EFBCDZ/p/?o=z5785fc3904aefd0efbcdz-1,50.00,رويال,250 جرام,20,20,,4.5,26
noon,Grocery,Tea,شاي، كركديه، يانسون، وقهوة - مشروبات سريعة التحضير بنكهة أصلية - عبوات تكفي حتى 30 كوبًا.,https://www.noon.com/egypt-ar/tea-hibiscus-anise-coffee-instant-beverages-with-authentic-taste-packs-serving-up-to-30-cups/Z16B2F492E4013EE20B28Z/p/?o=c2f88e080de3d2ea,320.25,تلقيمة,500 جرام,30,30,,2,
noon,Grocery,Tea,شاي ريجيم بالخوخ 25 كيس,https://www.noon.com/egypt-ar/regime-tea-with-peach-25-tb/ZB3A717FEF76930C4F9EAZ/p/?o=zb3a717fef76930c4f9eaz-1,44.00,رويال,1 كجم,25,25,,4.4,18
noon,Grocery,Tea,أكياس شاي إكسبريس . عبوة من 25 قطعة,https://www.noon.com/egypt-ar/express-tea-bags-pack-of-25/N44900093A/p/?o=b5888a2fe1a32b4c,38.00,ربيع,500 جرام,25,25,,4,15
noon,Grocery,Tea,Black Tea Early Grey Pack of 20,https://www.noon.com/egypt-ar/black-tea-early-grey-pack-of-20/Z94D03B13B36A79456399Z/p/?o=z94d03b13b36a79456399z-1,52.00,Royal Herbs,200 جرام,20,20,,4.9,15
noon,Grocery,Tea,VINUR Organic Lemon and Ginger Herbal Tea – 20 Pyramidal Tea Bags,https://www.noon.com/egypt-ar/vinur-organic-lemon-and-ginger-herbal-tea-20-pyramidal-tea-bags/Z70C0C315FBB246D85120Z/p/?o=z70c0c315fbb246d85120z-1,85.00,VINUR,500 جرام,20,20,,5,2
noon,Grocery,Tea,العروسة شاى ناعم 2*250 جرام,https://www.noon.com/egypt-ar/al-arosa-dust-tea-2-250-gm/Z9836A113F873EFC99E34Z/p/?o=z9836a113f873efc99e34z-1,185.00,العروسة,250 جرام,12,12,,4.4,11
noon,Grocery,Tea,شاي كيني اسود ناعم 250 جرام,https://www.noon.com/egypt-ar/black-dust-kenyan-tea-250-grams/ZCC60793FB70898F3A8C3Z/p/?o=zcc60793fb70898f3a8c3z-1,50.00,شاي سناء,250 جرام,100,100,,4.1,30
noon,Grocery,Tea,شاي أخضر عضوي بالليمون 2جرام عبوة من 20 قطعة,https://www.noon.com/egypt-ar/organic-green-tea-with-lemon-2grams-pack-of-20/N43087825A/p/?o=ee4043ce210f40ea,244.00,تايلورز أوف هاروغيت,2جرام,20,20,,4,5
noon,Grocery,Tea,ليبتون هريبال انفيوجن ينسون 20 فتلة,https://www.noon.com/egypt-ar/herbal-infusion-anise-20-tea-bags/ZFA38DB76DF840B55AEBEZ/p/?o=db8864da0e6d8ecf,47.75,ليبتون,500 جرام,20,20,,4,5
noon,Grocery,Tea,شاي بنكهة قوية مُركّزة 2 جرام، تحتوي العبوة على 25 كيس شاي,https://www.noon.com/egypt-ar/extra-strong-tea-2g-25-teabags/N28851916A/p/?o=c40087d394ab95bf,38.00,شاي ربيع,2 جرام,25,25,,4.3,15
noon,Grocery,Tea,Black Tea 500g Bundle,https://www.noon.com/egypt-ar/black-tea-500g-bundle/Z6D8FB2B8BD1A0784C1D2Z/p/?o=d5314ea1287eff4c,179.95,Lipton,500g,6,6,,4,5
noon,Grocery,Tea,احمدتى شاي أسود بنكهة التوت البري - 20 فتلة,https://www.noon.com/egypt-ar/ahmedtea-raspberry-indulgence-fruit-black-tea-20-foil/ZC0829799CE85F17563CDZ/p/?o=f38dade789d0db7c,143.00,احمدتي,1كيلوجرام,20,20,,3.8,6
noon,Grocery,Tea,احمد تي شاي اسود بنكهة العنب الاسود - 20 قطعة، 40 غم,https://www.noon.com/egypt-ar/ahmad-tea-blackcurrant-burst-20-foil/Z22D615A5B1084C3D221FZ/p/?o=f3e4bd18039d7ece,199.99,أحمد تي,500 جرام,20,20,,5.0,2
noon,Grocery,Tea,Nescafé Marrakesh Tea Pods 16 Un,https://www.noon.com/egypt-ar/nescaf-marrakesh-tea-pods-16-un/ZB45BA66079EA035A3278Z/p/?o=bffb38f46d4c55ac,420.00,Dolce Gusto,500 جرام,16,16,,4.5,2
noon,Grocery,Tea,شاي أخضر بالياسمين عبوة من 20 قطعة,https://www.noon.com/egypt-ar/green-tea-with-jasmine-pack-of-20/N52381925A/p/?o=cec7d5ec72c57d2a,244.00,تايلورز أوف هاروغيت,200 جرام,20,20,,4.7,5
noon,Grocery,Tea,شاي رويال ريجيم بالأعشاب والقرفة - 25 كيس,https://www.noon.com/egypt-ar/royal-regime-herbal-tea-with-cinnamon-25-tea-bags/Z0C8289C5077310DD14E9Z/p/?o=dcaf582721a6a8dd,52.00,رويال ريجيم,500 جرام,25,25,,4,4
noon,Grocery,Tea,شاي بنتليز – 100 كيس شاي أسود فاخر,https://www.noon.com/egypt-ar/bentleys-tea-premium-black-tea-bags-100-count/Z38657D710C2A4B42A60DZ/p/?o=bdc2101159e5431c,666.00,Bentleys,500 جرام,100,100,,5,1
noon,Grocery,Tea,احمد تى شاى اسود بتشكيلة الفواكة ليمون وتفاح وفراولة وخوخ 20 *2 جرام,https://www.noon.com/egypt-ar/ahmed-tea-black-tea-fruit-tea-selection-lemon-strawberry-apple-peach-20-2g/Z4060A813B6BE72DBF200Z/p/?o=a1bae1647a8cde2c,139.00,احمدتي,2 جرام,20,20,,4.7,8
noon,Grocery,Tea,شاي الكركديه 100 كيس,https://www.noon.com/egypt-ar/hibiscus-100-sachets/N28909107A/p/?o=a5308e576143ac7b,144.75,إيزيس,200 جرام,100,100,,4.7,18
noon,Grocery,Tea,احمد تي شاي اخضر من الياسمين، 20 كيس شاي,https://www.noon.com/egypt-ar/ahmad-tea-jasmine-green-tea-20-tea-bags/Z8D5EBFA7C10BA5183BAEZ/p/?o=e619ee8b023a90bd,199.99,أحمد تي,200 جرام,20,20,,5,4
noon,Grocery,Tea,شاي تيليا عضوي,https://www.noon.com/egypt-ar/organic-tilia-tea-20-envelope/N32420935A/p/?o=ee426f21b2d2e90f,38.00,سيكم,,20,20,,4.5,11
noon,Grocery,Tea,شاى أخضر تشون مى 16 فلتر,https://www.noon.com/egypt-ar/chun-mee-green-tea-16teabag/Z18C056CEC8435A9B1CF2Z/p/?o=z18c056cec8435a9b1cf2z-1,65.00,امتنان,500 جرام,18,18,,5,1
noon,Grocery,Tea,فلتر نعناع ممتاز 20,https://www.noon.com/egypt-ar/peppermint-premium-20-filter/N28909125A/p/?o=a8a94ce2895cf34e,38.00,سيكم,,20,20,,4,10
noon,Grocery,Tea,VINUR Organic Green Tea – 20 Pyramidal Tea Bags,https://www.noon.com/egypt-ar/vinur-organic-green-tea-20-pyramidal-tea-bags/Z3548A9B9EBC316B40CA5Z/p/?o=z3548a9b9ebc316b40ca5z-1,83.00,VINUR,500 جرام,20,20,,5,3
noon,Grocery,Tea,شاي أسود بأوراق الشاي المجففة تحت أشعة الشمس، سائب، لمذاق طبيعي غني، 40 جرامًا (عبوة من 3 قطع),https://www.noon.com/egypt-ar/black-tea-with-sun-dried-tea-leaves-loose-for-a-rich-natural-taste-40grams-pack-of-3/ZE7C3967D93A436179B50Z/p/?o=a12b3d488337b3cb,38.00,ليبتون,40 جرام,3,3,,4,5
noon,Grocery,Tea,شاي كلاسيكي بلون أسود من أحمد تي، 100 فتلة + 28 فتلة مجانا,https://www.noon.com/egypt-ar/ahmed-tea-london-blend-tea-100-tea-bags-28-teabags-free/Z1CAB29D62F6FB778CDEFZ/p/?o=f747f39bd12924cd,251.00,أحمد تي,500 جرام,100,100,,5,2
noon,Grocery,Tea,دلمه الشاى السيلاني الفاخر ١٠٠ كيس شاي * ٢ غرام,https://www.noon.com/egypt-ar/dilmah-premium-ceylon-tea-100-teabags-2g/Z747BE29A928827C2B8ACZ/p/?o=b0211afe8ac8cc4f,299.00,دلمه,الصافي,100,100,,3.4,3
noon,Grocery,Tea,شاى ربيع الاقوي شاى اسود ناعم 250 جرام,https://www.noon.com/egypt-ar/rabea-strong-dust-black-tea-250-g/ZF06C4D422C98E4C95052Z/p/?o=zf06c4d422c98e4c95052z-1,89.00,ربيع,250 جرام,,,,4.4,7
noon,Grocery,Tea,امتنان شاى أعشاب الاخناسيا بالشاي الأخضر 18 فلتر,https://www.noon.com/egypt-ar/imtenan-echinacea-green-tea-18-filters/Z1B00E94F9A31182FB978Z/p/?o=bb8434b5d261180c,70.00,امتنان,1كيلوجرام,18,18,,4,4
noon,Grocery,Tea,امتنان شاي أعشاب الاخناسيا 18 فلتر,https://www.noon.com/egypt-ar/imtenan-echinacea-herbal-drink-18-teabag/ZFA500B7CEE3DA9A3BE53Z/p/?o=a3967ca32626505b,69.00,امتنان,500 جرام,18,18,,4,4
noon,Grocery,Tea,شاي أخضر بالأعشاب عبوة من 12 فلترًا (عبوة من 3 قطع),https://www.noon.com/egypt-ar/herbs-green-tea-12-filter-pack-of-12-pack-of-3/ZCF8D15A71637388703D0Z/p/?o=a0096e425490abce,45.00,رويال,500 جرام,12,12,,4,3
